,investment_id,0,1,2,3,4,5,6,7,8,9
79,90,0.0216263676669415,0.0164990624259635,0.0155832818561296,0.0169014231854559,0.8156155298800609,0.018450045780539,0.0202397073041278,0.023886769119811,0.0231914005544998,0.0280064122264706
80,91,0.0409590838222529,0.0234495058473159,0.0218150067420248,0.0233013732070452,0.7467649414420157,0.0245626672820033,0.0259885331407637,0.0290198919265471,0.0306855923552973,0.0334534042347336
81,92,0.0902533134009483,0.0402229566599792,0.0370602157767814,0.0391942473434494,0.5649490217904917,0.0401657519477151,0.0416128266233586,0.0450874746488039,0.049908833119218,0.0515453586892542
82,93,0.0173591332768161,0.0106730424899576,0.0099784681195664,0.0106893152672316,0.885105834346632,0.0112000149712775,0.0119528454654611,0.0135150777500829,0.0139519757072899,0.0155742926056845
83,94,0.1070414703943634,0.0444262380663289,0.040713124042614,0.0430627782492501,0.5159663177393926,0.043826506206024,0.0452018623257829,0.0487039208055899,0.0550359877186292,0.0560217944520246
84,95,0.0867189195232455,0.0399569847591601,0.0369443391421342,0.0390352975384899,0.5694895328148917,0.040130521996961,0.0416546667610929,0.0452244731338617,0.0494407774701017,0.051404486860061
85,97,0.0262478673021801,0.0160205247381502,0.0149081951369159,0.0160089281366448,0.8275306836322516,0.016724597055289,0.0178173748533752,0.0201101521884004,0.0211595309655218,0.0234721459912704
86,98,0.0948567882982503,0.0420883260141353,0.0388004082872929,0.0410025885501259,0.5449122515991395,0.0419992818997873,0.0434920617852082,0.0470846246909597,0.0520464061410563,0.0537172627340442
87,99,0.0434379462120629,0.0304968612047187,0.0288342409191009,0.030978536886776,0.6641830213157742,0.0337254339414831,0.0365619474347358,0.0422891117362574,0.0413132732745664,0.048179627074524
88,100,0.1054082981083871,0.0439346408313455,0.0402854996502503,0.0426019029801784,0.5216042052736615,0.0433767439401964,0.044749358696585,0.0482290664322912,0.054388994749223,0.0554212893378813
89,101,0.0421231278158312,0.0214261453066831,0.0199155034760138,0.0210944836183082,0.7699806550583624,0.0219232329409678,0.0229323672855383,0.0251605359771829,0.0269030280978006,0.0285409204233113
90,102,0.0536107528454985,0.0271132509160305,0.0252101455763462,0.0266812887357188,0.709125319701414,0.0277073297483863,0.0289617506725577,0.0317373967785998,0.0339198854778879,0.0359328795475598
91,103,0.104064314297443,0.0447827142927772,0.0412189044804699,0.0435339097262535,0.5145393798611433,0.044461136892759,0.0459479311354849,0.0496096143929754,0.0552007395742403,0.0566413553464534
92,104,0.022462764773953,0.0146769461655423,0.0137797563507233,0.0147943437397374,0.8410237066850029,0.0156494089253798,0.0168233903128881,0.0192273144823379,0.0194299067298282,0.0221324618346066
93,105,0.0405374633935676,0.0240161686023356,0.0223634419582129,0.0239510568501134,0.7420713375522895,0.0249446725231979,0.0265057525297126,0.0297907485049013,0.0313082802506925,0.0345110778349764
94,106,0.001271807172887,0.9547722177366124,0.009894701195845,0.0083778129176146,0.0018422889312109,0.0032444987622541,0.0023775416478345,0.0018762604673935,0.0038293277293021,0.0027093916683636
95,107,0.0246058001604203,0.0479201960112971,0.0452152077214493,0.0550739129539951,0.0940267452380131,0.0733326795868521,0.0883381405818396,0.0917080951785827,0.1902641642444966,0.2746870886102161
96,108,0.0091073373027998,0.0048275189418349,0.0044632003598617,0.0047627082461541,0.9480825375662572,0.0049406886022448,0.0051901511477284,0.0057390303916442,0.0062315235737839,0.0066553038676906
97,109,0.0814720481455483,0.0362695399373825,0.0333635968048788,0.0353294453197927,0.6072880177059784,0.0361972824764703,0.0375052869899954,0.040657517332205,0.0452401383714827,0.0466771269162656
98,110,0.0739018191471915,0.0334198405180947,0.0307536409969399,0.0325873589671694,0.6384603015753264,0.0334379331235805,0.0346848382822995,0.0376599450279859,0.0418210103004057,0.0432733120610059
99,111,0.0426774754665479,0.0235864703905267,0.0217834958962743,0.0233217388690479,0.7459919501249463,0.0243119442857394,0.0256117729965498,0.0284484329456857,0.0309802445914572,0.0332864744332244
100,112,0.028139354526992,0.022980207142913,0.0212567611264684,0.0233878620520065,0.7441736012946527,0.0252829818319408,0.0274517473430365,0.0318656749973127,0.0348134061986073,0.0406484034860697
101,114,0.0044676004073909,0.0102234275871648,0.0110956032575742,0.0136953350850248,0.010688101327757,0.0312972624484962,0.0899501741611981,0.0333397561529721,0.0209279607958932,0.0545919616654218
102,115,0.0532642430920675,0.0293066567251301,0.0268870109005885,0.0288747049449394,0.6856089864260944,0.0298724287089511,0.0313695520193112,0.0347087660410462,0.0388650621468674,0.0412425889950036
103,116,0.1006897669781489,0.0424650833119061,0.0389778592729973,0.0412134260613598,0.5382415299850338,0.0420107507751937,0.0433712201320264,0.0467838057725411,0.0525585916484028,0.0536879660623896
104,117,0.0197419042975475,0.0191191193137648,0.0183924381596293,0.0201502700519959,0.5301438673566491,0.0239955273368275,0.0273494946297259,0.0344249585433947,0.0295121923580225,0.0400967867589556
105,118,8.29285091107067e-309,5.161110686358125e-309,4.76183694319852e-309,5.141896167775557e-309,1.0,5.367949134491943e-309,5.703491932889163e-309,6.41842661544323e-309,7.013212538192025e-309,7.69095617032997e-309
106,120,4.301219903215833e-309,7.769508805583164e-309,8.177130004082816e-309,9.50949317389249e-309,1.1721080161701163e-308,1.6252770673535556e-308,2.980694391121598e-308,1.0,1.5147808011242665e-308,5.191815262093559e-308
107,121,0.0102979460417903,0.0048310927951216,0.0043780030906139,0.0046859470224106,0.948303744240356,0.0047339806933623,0.004895195528131,0.0053026913444553,0.0062470222060365,0.0063243770377219
108,122,0.0742206614138535,0.0334292100895879,0.030703431254742,0.0325720340830132,0.6380334564573688,0.0333953743416546,0.0346292642752804,0.0375955381453562,0.0420302355388942,0.043390794400249
109,123,0.0256010483434344,0.0170306968643335,0.015996064836315,0.0171905928306349,0.8142751988671619,0.0183865436318154,0.0197998978568146,0.0226905222613863,0.022863061465499,0.0261663730426046
110,124,0.0325167253274977,0.0194946363477245,0.018165900808178,0.0194642438440148,0.7904598245022932,0.0203058545473502,0.0216041162504686,0.0243267570174879,0.0254782899458715,0.0281836514091131
111,125,0.0157470859114863,0.0325233711894876,0.033052255949828,0.0406944981217154,0.0453714213034152,0.0659717286680696,0.0967854871987567,0.0941310497634961,0.090273357329065,0.4854497445646796
112,126,0.0627056213485178,0.0288495667799243,0.0265394928349851,0.0281578141936021,0.6880807605419446,0.0289360432579305,0.0300517608153213,0.0326914992024949,0.0363149563545952,0.0376724846706837
113,127,0.0683117934655045,0.0325881338019859,0.0301741413398146,0.0319194682279481,0.649360153531348,0.0329375807792146,0.0342812568001934,0.037359770700093,0.0405843658583676,0.04248333549553
114,128,0.0453657791220489,0.0224517312464685,0.0208008666608447,0.0220604370213149,0.7592020697821447,0.0226892402907491,0.0237029971690079,0.0259755657176872,0.0280910993466145,0.0296602136431191
115,129,0.0229493739014395,0.0202926583434839,0.0187869569446567,0.0208024523778138,0.7704524508524134,0.0227328091767925,0.0248448242680061,0.0290807954236636,0.0319425511759154,0.0381151275358145
116,130,0.0764864976409066,0.03430216487216,0.0315355417624028,0.0334232538431892,0.6286202915831585,0.0342636195871741,0.0355207401788026,0.0385416406112439,0.0429536266093685,0.0443526233115935
117,131,0.0198835648472547,0.0280645701358347,0.0269913817072447,0.0310554057034987,0.1529498724579805,0.040005351008443,0.0483979184650695,0.065275293547952,0.0574817474682432,0.1148924934335013
118,132,0.0425845930256465,0.0241436229630525,0.022390725574392,0.0239575370904251,0.7400250431445266,0.0250280679236895,0.026455702457233,0.0295171951020549,0.0315912180004746,0.0343062947185048
119,134,0.0920604165932279,0.0409096729163433,0.0376866067271737,0.0398550460164215,0.5574195771791403,0.0408312739310236,0.042294059813939,0.0458138412695597,0.0507478282855619,0.0523816772676087
120,135,0.0217165302535013,0.0139475213446418,0.0128302394665225,0.0138957408314937,0.8495053666819289,0.0146017713383564,0.0155128367736286,0.0174565641508363,0.0193574313500065,0.0211759978090836
121,136,0.0615328905021579,0.0296911375795195,0.027457393466241,0.0291016585435232,0.6801599004616584,0.0300697395264407,0.0313369012657209,0.0342286342997802,0.0372977479050022,0.0391239964499557
122,137,0.0384253938517347,0.0192407553914082,0.0178422412941223,0.0189241308115781,0.793740441489612,0.0194895679631029,0.0203789603078847,0.0223592634808105,0.0240937431839116,0.0255055022258346
123,138,0.0642516214769935,0.032112087722604,0.0298051793855178,0.0314812103047625,0.5249900143425523,0.0334740324268647,0.0348454309658529,0.0379610480044009,0.0409294889696418,0.0429213089953948
124,139,0.0829146163946065,0.0368050108789246,0.0338555077274521,0.0358445892606194,0.6014322546286651,0.0367152187670739,0.0380340624455738,0.0412181153089355,0.0458734171427793,0.0473072074453693
125,140,0.069107909296662,0.0332659313515919,0.0308371065550183,0.0326067889308381,0.6424629498740198,0.0336755810969595,0.0350655792498448,0.0382305961435967,0.0413690305334389,0.0433785269680297
126,141,0.0993286084797216,0.0420993015050288,0.0386408566261332,0.0408698952582138,0.542364428133352,0.0416784292277022,0.0430427011494841,0.0464531040592523,0.0521810675897678,0.0533416079713438
127,142,0.087124290299063,0.0385425573733241,0.035474982090504,0.0375332179947694,0.5826992226775293,0.0384348546044343,0.0398033670593484,0.0431104113479221,0.0478959379036221,0.0493811586494827
128,143,0.0842068451502142,0.0392168321103876,0.0362917194210157,0.0383429784383601,0.5778704408753154,0.0394598922132073,0.0409857565705464,0.0445335643440995,0.048532090161352,0.0505598807155012
129,144,0.023924584571814,0.0155914132262459,0.014653377487312,0.0157107387752247,0.8304788393186207,0.0167778475609518,0.0180228378956467,0.020567058235928,0.020717576203477,0.0235557267247788
130,145,0.0427682677661279,0.0296845405427399,0.0280286487627586,0.0301096908671702,0.6736144835512085,0.0327096835940804,0.0354042271809281,0.040857324906575,0.0401757744305105,0.0466473583979006
131,146,0.0734277614367241,0.0341495084638298,0.0315298645397548,0.0333921802799736,0.63280095495725,0.0341117774984102,0.0354652200697703,0.0386129578358086,0.042355915004432,0.0441538599140462
132,147,0.0382768209614383,0.0313578358709898,0.0293776713935004,0.0321961656698689,0.6451427076999552,0.0353134528955164,0.038835964788466,0.0460397031070001,0.0466011386980881,0.0568585389151762
133,148,0.0207309082704202,0.0108894898935886,0.0100441720695619,0.0107272867900102,0.8828909919990259,0.0111064578226386,0.011652773668135,0.0128663665617083,0.0140995225102475,0.0149920304146633
134,149,0.1004286377817637,0.044848133181894,0.0413990049181496,0.0437137654847477,0.5157708176710616,0.0447986141494375,0.0463978229867733,0.0502264067335725,0.0552839348821164,0.0571328622104835
135,150,0.0753114912587394,0.0338731709057572,0.031156298071288,0.0330149394121651,0.6333907728187859,0.0338571082600051,0.0351063895710046,0.0380997586913647,0.0423861922154163,0.0438038787954735
136,151,0.0392343398266334,0.0268628854215846,0.0253164680790603,0.0271987615969379,0.705089598254512,0.0294707179956473,0.0318380890303487,0.0366463857332522,0.0363544399482499,0.0419883141137733
137,152,0.0598532180669756,0.0291721819707492,0.0270401095543868,0.0286211549609031,0.6863497445889013,0.0296036536290967,0.0308633025431806,0.0337127533964923,0.0364557639706963,0.0383281173186173
138,154,0.0258355623309367,0.0194628143672876,0.0184949732436194,0.0199538002879667,0.7835958649489071,0.0218003313044517,0.0239084736588875,0.0281614220571199,0.0266638628888463,0.0321228949119769
139,155,0.0618819307056311,0.0285298054004,0.0262399177464438,0.0278475118946641,0.6915429786601762,0.0286208984911519,0.0297284292906632,0.0323475791828258,0.0359558656763196,0.0373050829517239
140,156,0.0484406385770665,0.0231192659181621,0.0213122546254259,0.022628447650954,0.7504945849927694,0.0233447172976999,0.0243112961392952,0.0265447901065096,0.0292419952338795,0.0305620094582377
141,157,0.0283021098225086,0.0152708673896314,0.0141748108255996,0.0150986628092078,0.8354686517666953,0.0157999022517313,0.0166239121118081,0.0184111420555041,0.019691825442406,0.0211581155249072
142,158,0.0334734565621107,0.0187317561765043,0.0173632006963692,0.0185603130737543,0.7977966873041286,0.0194894245285923,0.0205672359250299,0.0228910849538375,0.0245646090055139,0.0265622317741589
143,159,0.0792140102228898,0.0369142627625986,0.0341210684575558,0.0360914216090542,0.6021713549320544,0.0371523626224996,0.038605594053276,0.0419866266315908,0.0459078442758268,0.0478354544326536
144,160,0.0936347114761315,0.0401450567095835,0.0368525726604322,0.0389998440141176,0.563970495570404,0.0398119025741928,0.0411466598548828,0.0444562394021905,0.0498890439088687,0.051093473829196
